0.464, -2.266e-6
0.463, -2.254e-6
0.462, -2.244e-6
0.461, -2.233e-6
0.460, -2.223e-6
0.459, -2.214e-6
0.458, -2.205e-6
0.457, -2.195e-6
0.456, -2.186e-6
0.455, -2.177e-6
0.454, -2.167e-6
0.453, -2.161e-6
0.452, -2.151e-6
0.451, -2.145e-6
0.450, -2.136e-6
0.449, -2.127e-6
0.448, -2.121e-6
0.447, -2.112e-6
0.446, -2.105e-6
0.445, -2.098e-6
0.444, -2.089e-6
0.443, -2.084e-6
0.442, -2.077e-6
0.441, -2.069e-6
0.440, -2.063e-6
0.439, -2.056e-6
0.438, -2.051e-6
0.437, -2.044e-6
0.436, -2.036e-6
0.435, -2.032e-6
0.434, -2.025e-6
0.433, -2.017e-6
0.432, -2.013e-6
0.431, -2.006e-6
0.430, -2.001e-6
0.429, -1.995e-6
0.428, -1.989e-6
0.427, -1.985e-6
0.426, -1.979e-6
0.425, -1.972e-6
0.424, -1.967e-6
0.423, -1.962e-6
0.422, -1.956e-6
0.421, -1.951e-6
0.420, -1.945e-6
0.419, -1.941e-6
0.418, -1.936e-6
0.417, -1.930e-6
0.416, -1.925e-6
0.415, -1.920e-6
0.414, -1.915e-6
0.413, -1.911e-6
0.412, -1.904e-6
0.411, -1.901e-6
0.410, -1.891e-6
0.409, -1.888e-6
0.408, -1.885e-6
0.407, -1.879e-6
0.406, -1.875e-6
0.405, -1.871e-6
0.404, -1.865e-6
0.403, -1.861e-6
0.402, -1.857e-6
0.401, -1.851e-6
0.400, -1.847e-6
0.399, -1.843e-6
0.398, -1.838e-6
0.397, -1.833e-6
0.396, -1.828e-6
0.395, -1.824e-6
0.394, -1.820e-6
0.393, -1.814e-6
0.392, -1.811e-6
0.391, -1.805e-6
0.390, -1.800e-6
0.389, -1.797e-6
0.388, -1.791e-6
0.387, -1.788e-6
0.386, -1.783e-6
0.385, -1.778e-6
0.384, -1.773e-6
0.383, -1.769e-6
0.382, -1.764e-6
0.381, -1.761e-6
0.380, -1.754e-6
0.379, -1.752e-6
0.378, -1.746e-6
0.377, -1.741e-6
0.376, -1.738e-6
0.375, -1.732e-6
0.374, -1.728e-6
0.373, -1.724e-6
0.372, -1.717e-6
0.371, -1.715e-6
0.370, -1.709e-6
0.369, -1.704e-6
0.368, -1.700e-6
0.367, -1.695e-6
0.366, -1.691e-6
0.365, -1.686e-6
0.364, -1.680e-6
0.363, -1.677e-6
0.362, -1.671e-6
0.361, -1.665e-6
0.360, -1.662e-6
0.359, -1.655e-6
0.358, -1.651e-6
0.357, -1.646e-6
0.356, -1.640e-6
0.355, -1.636e-6
0.354, -1.631e-6
0.353, -1.625e-6
0.352, -1.620e-6
0.351, -1.615e-6
0.350, -1.609e-6
0.349, -1.605e-6
0.348, -1.598e-6
0.347, -1.595e-6
0.346, -1.588e-6
0.345, -1.581e-6
0.344, -1.577e-6
0.343, -1.570e-6
0.342, -1.565e-6
0.341, -1.559e-6
0.340, -1.552e-6
0.339, -1.548e-6
0.338, -1.540e-6
0.337, -1.534e-6
0.336, -1.529e-6
0.335, -1.521e-6
0.334, -1.514e-6
0.333, -1.509e-6
0.332, -1.500e-6
0.331, -1.495e-6
0.330, -1.487e-6
0.329, -1.480e-6
0.328, -1.474e-6
0.327, -1.465e-6
0.326, -1.458e-6
0.325, -1.450e-6
0.324, -1.441e-6
0.323, -1.435e-6
0.322, -1.427e-6
0.321, -1.418e-6
0.320, -1.410e-6
0.319, -1.400e-6
0.318, -1.392e-6
0.317, -1.383e-6
0.316, -1.373e-6
0.315, -1.364e-6
0.314, -1.355e-6
0.313, -1.344e-6
0.312, -1.334e-6
0.311, -1.324e-6
0.310, -1.313e-6
0.309, -1.302e-6
0.308, -1.290e-6
0.307, -1.279e-6
0.306, -1.268e-6
0.305, -1.254e-6
0.304, -1.244e-6
0.303, -1.231e-6
0.302, -1.217e-6
0.301, -1.203e-6
0.300, -1.189e-6
0.299, -1.176e-6
0.298, -1.161e-6
0.297, -1.146e-6
0.296, -1.131e-6
0.295, -1.115e-6
0.294, -1.100e-6
0.293, -1.083e-6
0.292, -1.064e-6
0.291, -1.048e-6
0.290, -1.030e-6
0.289, -1.010e-6
0.288, -9.918e-7
0.287, -9.713e-7
0.286, -9.514e-7
0.285, -9.308e-7
0.284, -9.081e-7
0.283, -8.868e-7
0.282, -8.639e-7
0.281, -8.399e-7
0.280, -8.161e-7
0.279, -7.909e-7
0.278, -7.662e-7
0.277, -7.394e-7
0.276, -7.106e-7
0.275, -6.847e-7
0.274, -6.554e-7
0.273, -6.246e-7
0.272, -5.955e-7
0.271, -5.634e-7
0.270, -5.315e-7
0.269, -4.995e-7
0.268, -4.624e-7
0.267, -4.300e-7
0.266, -3.937e-7
0.265, -3.546e-7
0.264, -3.181e-7
0.263, -2.779e-7
0.262, -2.368e-7
0.261, -1.972e-7
0.260, -1.528e-7
0.259, -1.118e-7
0.258, -6.565e-8
0.257, -1.902e-8
0.256, 2.776e-8
0.255, 7.901e-8
0.254, 1.256e-7
0.253, 1.767e-7
0.252, 2.303e-7
0.251, 2.807e-7
0.250, 3.379e-7
0.249, 3.939e-7
0.248, 4.490e-7
0.247, 5.115e-7
0.246, 5.674e-7
0.245, 6.295e-7
0.244, 6.937e-7
0.243, 7.523e-7
0.242, 8.198e-7
0.241, 8.852e-7
0.240, 9.526e-7
0.239, 1.021e-6
0.238, 1.090e-6
0.237, 1.162e-6
0.236, 1.235e-6
0.235, 1.305e-6
0.234, 1.381e-6
0.233, 1.455e-6
0.232, 1.532e-6
0.231, 1.611e-6
0.230, 1.686e-6
0.229, 1.766e-6
0.228, 1.848e-6
0.227, 1.924e-6
0.226, 2.009e-6
0.225, 2.090e-6
0.224, 2.172e-6
0.223, 2.256e-6
0.222, 2.340e-6
0.221, 2.422e-6
0.220, 2.508e-6
0.219, 2.589e-6
0.218, 2.673e-6
0.217, 2.758e-6
0.216, 2.843e-6
0.215, 2.929e-6
0.214, 3.009e-6
0.213, 3.094e-6
